"train/global_step","qwen3vl_rl - _step","qwen3vl_rl - _step__MIN","qwen3vl_rl - _step__MAX","qwen3vl_rl - train/rewards/combined_reward/std","qwen3vl_rl - train/rewards/combined_reward/std__MIN","qwen3vl_rl - train/rewards/combined_reward/std__MAX"
"369","1844","1844","1844","0.039078887552022934","0.039078887552022934","0.039078887552022934"
"370","1849","1849","1849","0.05259910970926285","0.05259910970926285","0.05259910970926285"
"371","1854","1854","1854","0.026608269661664963","0.026608269661664963","0.026608269661664963"
"372","1859","1859","1859","0.025792183354496956","0.025792183354496956","0.025792183354496956"
"373","1864","1864","1864","0","0","0"
"374","1869","1869","1869","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"375","1874","1874","1874","0.5277625918388367","0.5277625918388367","0.5277625918388367"
"376","1879","1879","1879","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"377","1884","1884","1884","0.5580812096595764","0.5580812096595764","0.5580812096595764"
"378","1889","1889","1889","0.018895098939538002","0.018895098939538002","0.018895098939538002"
"379","1894","1894","1894","0.02936151809990406","0.02936151809990406","0.02936151809990406"
"380","1899","1899","1899","0.3139756917953491","0.3139756917953491","0.3139756917953491"
"381","1904","1904","1904","0","0","0"
"382","1909","1909","1909","0.027979282662272453","0.027979282662272453","0.027979282662272453"
"383","1914","1914","1914","0.542709231376648","0.542709231376648","0.542709231376648"
"384","1919","1919","1919","0.5540676712989807","0.5540676712989807","0.5540676712989807"
"385","1924","1924","1924","0.3579571843147278","0.3579571843147278","0.3579571843147278"
"386","1929","1929","1929","0.01357677299529314","0.01357677299529314","0.01357677299529314"
"387","1934","1934","1934","0.025594960898160934","0.025594960898160934","0.025594960898160934"
"388","1939","1939","1939","0.02854391373693943","0.02854391373693943","0.02854391373693943"
"389","1944","1944","1944","0.5484906435012817","0.5484906435012817","0.5484906435012817"
"390","1949","1949","1949","0.009221389889717102","0.009221389889717102","0.009221389889717102"
"391","1954","1954","1954","0.5620456337928772","0.5620456337928772","0.5620456337928772"
"392","1959","1959","1959","0.5359960198402405","0.5359960198402405","0.5359960198402405"
"393","1964","1964","1964","0.5277625918388367","0.5277625918388367","0.5277625918388367"
"394","1969","1969","1969","0.04757429659366608","0.04757429659366608","0.04757429659366608"
"395","1974","1974","1974","0.048112526535987854","0.048112526535987854","0.048112526535987854"
"396","1979","1979","1979","0.06546083837747574","0.06546083837747574","0.06546083837747574"
"397","1984","1984","1984","0","0","0"
"398","1989","1989","1989","0.016437005251646042","0.016437005251646042","0.016437005251646042"
"399","1994","1994","1994","0.006304326932877302","0.006304326932877302","0.006304326932877302"
"400","1999","1999","1999","0.15011106431484222","0.15011106431484222","0.15011106431484222"
"401","2004","2004","2004","0.11547005921602249","0.11547005921602249","0.11547005921602249"
"402","2009","2009","2009","0.021650634706020355","0.021650634706020355","0.021650634706020355"
"403","2014","2014","2014","0.02535463683307171","0.02535463683307171","0.02535463683307171"
"404","2019","2019","2019","0.5255536437034607","0.5255536437034607","0.5255536437034607"
"405","2024","2024","2024","0.11547005921602249","0.11547005921602249","0.11547005921602249"
"406","2029","2029","2029","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"407","2034","2034","2034","0.531688928604126","0.531688928604126","0.531688928604126"
"408","2039","2039","2039","0.52882319688797","0.52882319688797","0.52882319688797"
"409","2044","2044","2044","0.5107329487800598","0.5107329487800598","0.5107329487800598"
"410","2049","2049","2049","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"411","2054","2054","2054","0.03757079690694809","0.03757079690694809","0.03757079690694809"
"412","2059","2059","2059","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"413","2064","2064","2064","0.06403124332427979","0.06403124332427979","0.06403124332427979"
"414","2069","2069","2069","0.04047619178891182","0.04047619178891182","0.04047619178891182"
"415","2074","2074","2074","0.06185895949602127","0.06185895949602127","0.06185895949602127"
"416","2079","2079","2079","0.008660254068672657","0.008660254068672657","0.008660254068672657"
"417","2084","2084","2084","0.5449778437614441","0.5449778437614441","0.5449778437614441"
"418","2089","2089","2089","0.03077767975628376","0.03077767975628376","0.03077767975628376"
"419","2094","2094","2094","0","0","0"
"420","2099","2099","2099","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"421","2104","2104","2104","0","0","0"
"422","2109","2109","2109","0.011538462713360786","0.011538462713360786","0.011538462713360786"
"423","2114","2114","2114","0.016766157001256943","0.016766157001256943","0.016766157001256943"
"424","2119","2119","2119","0","0","0"
"425","2124","2124","2124","0.027124645188450813","0.027124645188450813","0.027124645188450813"
"426","2129","2129","2129","0.31655025482177734","0.31655025482177734","0.31655025482177734"
"427","2134","2134","2134","0","0","0"
"428","2139","2139","2139","0.010920976288616657","0.010920976288616657","0.010920976288616657"
"429","2144","2144","2144","0.5372940301895142","0.5372940301895142","0.5372940301895142"
"430","2149","2149","2149","0.5258035659790039","0.5258035659790039","0.5258035659790039"
"431","2154","2154","2154","0.019021449610590935","0.019021449610590935","0.019021449610590935"
"432","2159","2159","2159","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"433","2164","2164","2164","0.041702400892972946","0.041702400892972946","0.041702400892972946"
"434","2169","2169","2169","0.03592083230614662","0.03592083230614662","0.03592083230614662"
"435","2174","2174","2174","0.5313296318054199","0.5313296318054199","0.5313296318054199"
"436","2179","2179","2179","0.05074501410126686","0.05074501410126686","0.05074501410126686"
"437","2184","2184","2184","0.05999999865889549","0.05999999865889549","0.05999999865889549"
"438","2189","2189","2189","0.04955682530999184","0.04955682530999184","0.04955682530999184"
"439","2194","2194","2194","0.5356071591377258","0.5356071591377258","0.5356071591377258"
"440","2199","2199","2199","0.3019484579563141","0.3019484579563141","0.3019484579563141"
"441","2204","2204","2204","0.011602254584431648","0.011602254584431648","0.011602254584431648"
"442","2209","2209","2209","0.5610816478729248","0.5610816478729248","0.5610816478729248"
"443","2214","2214","2214","0.03036823868751526","0.03036823868751526","0.03036823868751526"
"444","2219","2219","2219","0.05658235028386116","0.05658235028386116","0.05658235028386116"
"445","2224","2224","2224","0.1619233638048172","0.1619233638048172","0.1619233638048172"
"446","2229","2229","2229","0.015434478409588337","0.015434478409588337","0.015434478409588337"
"447","2234","2234","2234","0.5","0.5","0.5"
"448","2239","2239","2239","0.03997040539979935","0.03997040539979935","0.03997040539979935"
"449","2244","2244","2244","0.057445626705884933","0.057445626705884933","0.057445626705884933"
"450","2249","2249","2249","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"451","2254","2254","2254","0.04137105867266655","0.04137105867266655","0.04137105867266655"
"452","2259","2259","2259","0.5258035659790039","0.5258035659790039","0.5258035659790039"
"453","2264","2264","2264","0.5605652332305908","0.5605652332305908","0.5605652332305908"
"454","2269","2269","2269","0.023983320221304893","0.023983320221304893","0.023983320221304893"
"455","2274","2274","2274","0.5131231546401978","0.5131231546401978","0.5131231546401978"
"456","2279","2279","2279","0.5277969837188721","0.5277969837188721","0.5277969837188721"
"457","2284","2284","2284","0.057445626705884933","0.057445626705884933","0.057445626705884933"
"458","2289","2289","2289","0","0","0"
"459","2294","2294","2294","0.1301645189523697","0.1301645189523697","0.1301645189523697"
"460","2299","2299","2299","0.029409723356366158","0.029409723356366158","0.029409723356366158"
"461","2304","2304","2304","0.5384077429771423","0.5384077429771423","0.5384077429771423"
"462","2309","2309","2309","0.75","0.75","0.75"
"463","2314","2314","2314","0.17732900381088257","0.17732900381088257","0.17732900381088257"
"464","2319","2319","2319","0.03195004165172577","0.03195004165172577","0.03195004165172577"
"465","2324","2324","2324","0.03980289027094841","0.03980289027094841","0.03980289027094841"
"466","2329","2329","2329","0.030565602704882622","0.030565602704882622","0.030565602704882622"
"467","2334","2334","2334","0.018238777294754982","0.018238777294754982","0.018238777294754982"
"468","2339","2339","2339","0.03128824383020401","0.03128824383020401","0.03128824383020401"
"469","2344","2344","2344","0.18208740651607513","0.18208740651607513","0.18208740651607513"
"470","2349","2349","2349","0.32700663805007935","0.32700663805007935","0.32700663805007935"
"471","2354","2354","2354","0.02857409231364727","0.02857409231364727","0.02857409231364727"
"472","2359","2359","2359","0.5529975295066833","0.5529975295066833","0.5529975295066833"
"473","2364","2364","2364","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"474","2369","2369","2369","0.015118335373699665","0.015118335373699665","0.015118335373699665"
"475","2374","2374","2374","0.17660126090049744","0.17660126090049744","0.17660126090049744"
"476","2379","2379","2379","0.18076857924461365","0.18076857924461365","0.18076857924461365"
"477","2384","2384","2384","0.542709231376648","0.542709231376648","0.542709231376648"
"478","2389","2389","2389","0","0","0"
"479","2394","2394","2394","0.0414203405380249","0.0414203405380249","0.0414203405380249"
"480","2399","2399","2399","0.0249831210821867","0.0249831210821867","0.0249831210821867"
"481","2404","2404","2404","0.04263509809970856","0.04263509809970856","0.04263509809970856"
"482","2409","2409","2409","0.012371791526675224","0.012371791526675224","0.012371791526675224"
"483","2414","2414","2414","0","0","0"
"484","2419","2419","2419","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"485","2424","2424","2424","0.23693634569644928","0.23693634569644928","0.23693634569644928"
"486","2429","2429","2429","0.025815773755311966","0.025815773755311966","0.025815773755311966"
"487","2434","2434","2434","0.011522509157657623","0.011522509157657623","0.011522509157657623"
"488","2439","2439","2439","0.03857142850756645","0.03857142850756645","0.03857142850756645"
"489","2444","2444","2444","0","0","0"
"490","2449","2449","2449","0.03750000521540642","0.03750000521540642","0.03750000521540642"
"491","2454","2454","2454","0.011538462713360786","0.011538462713360786","0.011538462713360786"
"492","2459","2459","2459","0.5540579557418823","0.5540579557418823","0.5540579557418823"
"493","2464","2464","2464","0.5373798608779907","0.5373798608779907","0.5373798608779907"
"494","2469","2469","2469","0.1649572253227234","0.1649572253227234","0.1649572253227234"
"495","2474","2474","2474","0.03110424615442753","0.03110424615442753","0.03110424615442753"
"496","2479","2479","2479","0.04075413942337036","0.04075413942337036","0.04075413942337036"
"497","2484","2484","2484","0.5353431105613708","0.5353431105613708","0.5353431105613708"
"498","2489","2489","2489","0.14704109728336334","0.14704109728336334","0.14704109728336334"
"499","2494","2494","2494","0.02719097211956978","0.02719097211956978","0.02719097211956978"
"500","2499","2499","2499","0.06661733984947205","0.06661733984947205","0.06661733984947205"
"501","2504","2504","2504","0.0494871661067009","0.0494871661067009","0.0494871661067009"
"502","2509","2509","2509","0","0","0"
"503","2514","2514","2514","0.026491861790418625","0.026491861790418625","0.026491861790418625"
"504","2519","2519","2519","0.027389299124479294","0.027389299124479294","0.027389299124479294"
"505","2524","2524","2524","0.026646936312317848","0.026646936312317848","0.026646936312317848"
"506","2529","2529","2529","0","0","0"
"507","2534","2534","2534","0.03110424615442753","0.03110424615442753","0.03110424615442753"
"508","2539","2539","2539","0.047430746257305145","0.047430746257305145","0.047430746257305145"
"509","2544","2544","2544","0.03483804687857628","0.03483804687857628","0.03483804687857628"
"510","2549","2549","2549","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"511","2554","2554","2554","0.06661733984947205","0.06661733984947205","0.06661733984947205"
"512","2559","2559","2559","0.5523870587348938","0.5523870587348938","0.5523870587348938"
"513","2564","2564","2564","0.026646936312317848","0.026646936312317848","0.026646936312317848"
"514","2569","2569","2569","0.045004814863204956","0.045004814863204956","0.045004814863204956"
"515","2574","2574","2574","0.13903093338012695","0.13903093338012695","0.13903093338012695"
"516","2579","2579","2579","0.5183153748512268","0.5183153748512268","0.5183153748512268"
"517","2584","2584","2584","0.035461027175188065","0.035461027175188065","0.035461027175188065"
"518","2589","2589","2589","0.014657549560070038","0.014657549560070038","0.014657549560070038"
"519","2594","2594","2594","0.16165807843208313","0.16165807843208313","0.16165807843208313"
"520","2599","2599","2599","0.05999999865889549","0.05999999865889549","0.05999999865889549"
"521","2604","2604","2604","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"522","2609","2609","2609","0.5636183023452759","0.5636183023452759","0.5636183023452759"
"523","2614","2614","2614","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"524","2619","2619","2619","0.3430476188659668","0.3430476188659668","0.3430476188659668"
"525","2624","2624","2624","0.5560084581375122","0.5560084581375122","0.5560084581375122"
"526","2629","2629","2629","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"527","2634","2634","2634","0.049622684717178345","0.049622684717178345","0.049622684717178345"
"528","2639","2639","2639","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"529","2644","2644","2644","0.12249462306499481","0.12249462306499481","0.12249462306499481"
"530","2649","2649","2649","0.04534589499235153","0.04534589499235153","0.04534589499235153"
"531","2654","2654","2654","0.011000264436006546","0.011000264436006546","0.011000264436006546"
"532","2659","2659","2659","0.11547005921602249","0.11547005921602249","0.11547005921602249"
"533","2664","2664","2664","0.027216553688049316","0.027216553688049316","0.027216553688049316"
"534","2669","2669","2669","0.542709231376648","0.542709231376648","0.542709231376648"
"535","2674","2674","2674","0.5080682635307312","0.5080682635307312","0.5080682635307312"
"536","2679","2679","2679","0.15258543193340302","0.15258543193340302","0.15258543193340302"
"537","2684","2684","2684","0.02037706971168518","0.02037706971168518","0.02037706971168518"
"538","2689","2689","2689","0.01817506179213524","0.01817506179213524","0.01817506179213524"
"539","2694","2694","2694","0.034607093781232834","0.034607093781232834","0.034607093781232834"
"540","2699","2699","2699","0.03711537644267082","0.03711537644267082","0.03711537644267082"
"541","2704","2704","2704","0.01515927817672491","0.01515927817672491","0.01515927817672491"
"542","2709","2709","2709","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"543","2714","2714","2714","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"544","2719","2719","2719","0.1777014583349228","0.1777014583349228","0.1777014583349228"
"545","2724","2724","2724","0.05331940948963165","0.05331940948963165","0.05331940948963165"
"546","2729","2729","2729","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"547","2734","2734","2734","0.5652493238449097","0.5652493238449097","0.5652493238449097"
"548","2739","2739","2739","0.18208740651607513","0.18208740651607513","0.18208740651607513"
"549","2744","2744","2744","0","0","0"
"550","2749","2749","2749","0.11547005921602249","0.11547005921602249","0.11547005921602249"
"551","2754","2754","2754","0.3579571843147278","0.3579571843147278","0.3579571843147278"
"552","2759","2759","2759","0.5477027297019958","0.5477027297019958","0.5477027297019958"
"553","2764","2764","2764","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"554","2769","2769","2769","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"555","2774","2774","2774","0.019245009869337082","0.019245009869337082","0.019245009869337082"
"556","2779","2779","2779","0.5158811211585999","0.5158811211585999","0.5158811211585999"
"557","2784","2784","2784","0.47311195731163025","0.47311195731163025","0.47311195731163025"
"558","2789","2789","2789","0.033529412001371384","0.033529412001371384","0.033529412001371384"
"559","2794","2794","2794","0","0","0"
"560","2799","2799","2799","0.04313420131802559","0.04313420131802559","0.04313420131802559"
"561","2804","2804","2804","0.04974937066435814","0.04974937066435814","0.04974937066435814"
"562","2809","2809","2809","0.04330126941204071","0.04330126941204071","0.04330126941204071"
"563","2814","2814","2814","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"564","2819","2819","2819","0.02398223988711834","0.02398223988711834","0.02398223988711834"
"565","2824","2824","2824","0.5240249037742615","0.5240249037742615","0.5240249037742615"
"566","2829","2829","2829","0.40901079773902893","0.40901079773902893","0.40901079773902893"
"567","2834","2834","2834","0.01546473614871502","0.01546473614871502","0.01546473614871502"
"568","2839","2839","2839","0.030304579064249992","0.030304579064249992","0.030304579064249992"
"569","2844","2844","2844","0.17320507764816284","0.17320507764816284","0.17320507764816284"
"570","2849","2849","2849","0.5080682635307312","0.5080682635307312","0.5080682635307312"
"571","2854","2854","2854","0.03177309408783913","0.03177309408783913","0.03177309408783913"
"572","2859","2859","2859","0.04566315934062004","0.04566315934062004","0.04566315934062004"
"573","2864","2864","2864","0.03310411050915718","0.03310411050915718","0.03310411050915718"
"574","2869","2869","2869","0.04875941574573517","0.04875941574573517","0.04875941574573517"
"575","2874","2874","2874","0.032765090465545654","0.032765090465545654","0.032765090465545654"
"576","2879","2879","2879","0.05044183507561684","0.05044183507561684","0.05044183507561684"
"577","2884","2884","2884","0.027488401159644127","0.027488401159644127","0.027488401159644127"
"578","2889","2889","2889","0.12721988558769226","0.12721988558769226","0.12721988558769226"
"579","2894","2894","2894","0.5080682635307312","0.5080682635307312","0.5080682635307312"
"580","2899","2899","2899","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"581","2904","2904","2904","0.01999245211482048","0.01999245211482048","0.01999245211482048"
"582","2909","2909","2909","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"583","2914","2914","2914","0.5080682635307312","0.5080682635307312","0.5080682635307312"
"584","2919","2919","2919","0.5428474545478821","0.5428474545478821","0.5428474545478821"
"585","2924","2924","2924","0.032375119626522064","0.032375119626522064","0.032375119626522064"
"586","2929","2929","2929","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"587","2934","2934","2934","0","0","0"
"588","2939","2939","2939","0.04468006268143654","0.04468006268143654","0.04468006268143654"
"589","2944","2944","2944","0.6169549226760864","0.6169549226760864","0.6169549226760864"
"590","2949","2949","2949","0.05353611335158348","0.05353611335158348","0.05353611335158348"
"591","2954","2954","2954","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"592","2959","2959","2959","0.04600709676742554","0.04600709676742554","0.04600709676742554"
"593","2964","2964","2964","0.18475209176540375","0.18475209176540375","0.18475209176540375"
"594","2969","2969","2969","0.04994797706604004","0.04994797706604004","0.04994797706604004"
"595","2974","2974","2974","0.03444219008088112","0.03444219008088112","0.03444219008088112"
"596","2979","2979","2979","0.03831753507256508","0.03831753507256508","0.03831753507256508"
"597","2984","2984","2984","0.012858707457780838","0.012858707457780838","0.012858707457780838"
"598","2989","2989","2989","0.5288588404655457","0.5288588404655457","0.5288588404655457"
"599","2994","2994","2994","0.5350292325019836","0.5350292325019836","0.5350292325019836"
"600","2999","2999","2999","0.5533358454704285","0.5533358454704285","0.5533358454704285"
"601","3004","3004","3004","0.5522217750549316","0.5522217750549316","0.5522217750549316"
"602","3009","3009","3009","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"603","3014","3014","3014","0.02676493115723133","0.02676493115723133","0.02676493115723133"
"604","3019","3019","3019","0.030315782874822617","0.030315782874822617","0.030315782874822617"
"605","3024","3024","3024","0.015396010130643845","0.015396010130643845","0.015396010130643845"
"606","3029","3029","3029","0.75","0.75","0.75"
"607","3034","3034","3034","0.05050806328654289","0.05050806328654289","0.05050806328654289"
"608","3039","3039","3039","0.01657066121697426","0.01657066121697426","0.01657066121697426"
"609","3044","3044","3044","0","0","0"
"610","3049","3049","3049","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"611","3054","3054","3054","0.019859235733747482","0.019859235733747482","0.019859235733747482"
"612","3059","3059","3059","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"613","3064","3064","3064","0.03149183467030525","0.03149183467030525","0.03149183467030525"
"614","3069","3069","3069","0.03280385956168175","0.03280385956168175","0.03280385956168175"
"615","3074","3074","3074","0.057735029608011246","0.057735029608011246","0.057735029608011246"
"616","3079","3079","3079","0.015593735501170158","0.015593735501170158","0.015593735501170158"
"617","3084","3084","3084","0.1405114084482193","0.1405114084482193","0.1405114084482193"
"618","3089","3089","3089","0.029270559549331665","0.029270559549331665","0.029270559549331665"
"619","3094","3094","3094","0.5277625918388367","0.5277625918388367","0.5277625918388367"
"620","3099","3099","3099","0.5555830001831055","0.5555830001831055","0.5555830001831055"
"621","3104","3104","3104","0.018446262925863266","0.018446262925863266","0.018446262925863266"
"622","3109","3109","3109","0","0","0"
"623","3114","3114","3114","0","0","0"
"624","3119","3119","3119","0.5107329487800598","0.5107329487800598","0.5107329487800598"
"625","3124","3124","3124","0.026889819651842117","0.026889819651842117","0.026889819651842117"
"626","3129","3129","3129","0.18475209176540375","0.18475209176540375","0.18475209176540375"
"627","3134","3134","3134","0.5414748787879944","0.5414748787879944","0.5414748787879944"
"628","3139","3139","3139","0.05999999865889549","0.05999999865889549","0.05999999865889549"
"629","3144","3144","3144","0.046526577323675156","0.046526577323675156","0.046526577323675156"
"630","3149","3149","3149","0.011519593186676502","0.011519593186676502","0.011519593186676502"
"631","3154","3154","3154","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"632","3159","3159","3159","0.02735505998134613","0.02735505998134613","0.02735505998134613"
"633","3164","3164","3164","0.06928203254938126","0.06928203254938126","0.06928203254938126"
"634","3169","3169","3169","0.04330126941204071","0.04330126941204071","0.04330126941204071"
"635","3174","3174","3174","0.04285714775323868","0.04285714775323868","0.04285714775323868"
"636","3179","3179","3179","0.5080682635307312","0.5080682635307312","0.5080682635307312"
"637","3184","3184","3184","0.01770380139350891","0.01770380139350891","0.01770380139350891"
"638","3189","3189","3189","0.03464101627469063","0.03464101627469063","0.03464101627469063"
"639","3194","3194","3194","0.5643635988235474","0.5643635988235474","0.5643635988235474"
"640","3199","3199","3199","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"641","3204","3204","3204","0.027986716479063034","0.027986716479063034","0.027986716479063034"
"642","3209","3209","3209","0.03795498609542847","0.03795498609542847","0.03795498609542847"
"643","3214","3214","3214","0","0","0"
"644","3219","3219","3219","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"645","3224","3224","3224","0.2647063434123993","0.2647063434123993","0.2647063434123993"
"646","3229","3229","3229","0.6500000357627869","0.6500000357627869","0.6500000357627869"
"647","3234","3234","3234","0.05196152627468109","0.05196152627468109","0.05196152627468109"
"648","3239","3239","3239","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"649","3244","3244","3244","0.015118335373699665","0.015118335373699665","0.015118335373699665"
"650","3249","3249","3249","0.011315976269543171","0.011315976269543171","0.011315976269543171"
"651","3254","3254","3254","0.527715265750885","0.527715265750885","0.527715265750885"
"652","3259","3259","3259","0.02567029744386673","0.02567029744386673","0.02567029744386673"
"653","3264","3264","3264","0.3165724277496338","0.3165724277496338","0.3165724277496338"
"654","3269","3269","3269","0.32187798619270325","0.32187798619270325","0.32187798619270325"
"655","3274","3274","3274","0.01243370957672596","0.01243370957672596","0.01243370957672596"
"656","3279","3279","3279","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"657","3284","3284","3284","0.024989793077111244","0.024989793077111244","0.024989793077111244"
"658","3289","3289","3289","0.026943014934659004","0.026943014934659004","0.026943014934659004"
"659","3294","3294","3294","0.03825537487864494","0.03825537487864494","0.03825537487864494"
"660","3299","3299","3299","0.0071428571827709675","0.0071428571827709675","0.0071428571827709675"
"661","3304","3304","3304","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"662","3309","3309","3309","0","0","0"
"663","3314","3314","3314","0.13592852652072906","0.13592852652072906","0.13592852652072906"
"664","3319","3319","3319","0.024780284613370895","0.024780284613370895","0.024780284613370895"
"665","3324","3324","3324","0.5402663946151733","0.5402663946151733","0.5402663946151733"
"666","3329","3329","3329","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"667","3334","3334","3334","0.06081624701619148","0.06081624701619148","0.06081624701619148"
"668","3339","3339","3339","0","0","0"
"669","3344","3344","3344","0.05454545468091965","0.05454545468091965","0.05454545468091965"
"670","3349","3349","3349","0.11547005921602249","0.11547005921602249","0.11547005921602249"
"671","3354","3354","3354","0.029999999329447746","0.029999999329447746","0.029999999329447746"
"672","3359","3359","3359","0.004728404805064201","0.004728404805064201","0.004728404805064201"
"673","3364","3364","3364","0.31502315402030945","0.31502315402030945","0.31502315402030945"
"674","3369","3369","3369","0.5416025519371033","0.5416025519371033","0.5416025519371033"
"675","3374","3374","3374","0.029999999329447746","0.029999999329447746","0.029999999329447746"
"676","3379","3379","3379","0.01379360817372799","0.01379360817372799","0.01379360817372799"
"677","3384","3384","3384","0.010825317353010178","0.010825317353010178","0.010825317353010178"
"678","3389","3389","3389","0.5414748787879944","0.5414748787879944","0.5414748787879944"
"679","3394","3394","3394","0.28867512941360474","0.28867512941360474","0.28867512941360474"
"680","3399","3399","3399","0.041702400892972946","0.041702400892972946","0.041702400892972946"
"681","3404","3404","3404","0.050065699964761734","0.050065699964761734","0.050065699964761734"
"682","3409","3409","3409","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"683","3414","3414","3414","0.5773502588272095","0.5773502588272095","0.5773502588272095"
"684","3419","3419","3419","0.013083718717098236","0.013083718717098236","0.013083718717098236"
"685","3424","3424","3424","0.5615726709365845","0.5615726709365845","0.5615726709365845"
"686","3429","3429","3429","0.26316583156585693","0.26316583156585693","0.26316583156585693"
"687","3434","3434","3434","0.5620456337928772","0.5620456337928772","0.5620456337928772"
"688","3439","3439","3439","0.18475209176540375","0.18475209176540375","0.18475209176540375"
"689","3444","3444","3444","0.02142857387661934","0.02142857387661934","0.02142857387661934"
"690","3449","3449","3449","0.030565602704882622","0.030565602704882622","0.030565602704882622"
"691","3454","3454","3454","0.044513553380966187","0.044513553380966187","0.044513553380966187"
"692","3459","3459","3459","0.04011863097548485","0.04011863097548485","0.04011863097548485"
"693","3464","3464","3464","0.5315168499946594","0.5315168499946594","0.5315168499946594"
"694","3469","3469","3469","0.5503843426704407","0.5503843426704407","0.5503843426704407"
"695","3474","3474","3474","0.027567267417907715","0.027567267417907715","0.027567267417907715"
"696","3479","3479","3479","0.03414138779044151","0.03414138779044151","0.03414138779044151"
"697","3484","3484","3484","0.037644755095243454","0.037644755095243454","0.037644755095243454"
"698","3489","3489","3489","0.5683804750442505","0.5683804750442505","0.5683804750442505"
"699","3494","3494","3494","0.15071068704128265","0.15071068704128265","0.15071068704128265"
"700","3499","3499","3499","0.6928203105926514","0.6928203105926514","0.6928203105926514"
"701","3504","3504","3504","0.5107329487800598","0.5107329487800598","0.5107329487800598"
"702","3509","3509","3509","0.5230857729911804","0.5230857729911804","0.5230857729911804"
"703","3514","3514","3514","0.5246448516845703","0.5246448516845703","0.5246448516845703"
"704","3519","3519","3519","0.0305817611515522","0.0305817611515522","0.0305817611515522"
"705","3524","3524","3524","0.028381971642374992","0.028381971642374992","0.028381971642374992"
"706","3529","3529","3529","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"707","3534","3534","3534","0.048109591007232666","0.048109591007232666","0.048109591007232666"
"708","3539","3539","3539","0.14708097279071808","0.14708097279071808","0.14708097279071808"
"709","3544","3544","3544","0.04259181395173073","0.04259181395173073","0.04259181395173073"
"710","3549","3549","3549","0.018582887947559357","0.018582887947559357","0.018582887947559357"
"711","3554","3554","3554","0.5221430063247681","0.5221430063247681","0.5221430063247681"
"712","3559","3559","3559","0.5167223215103149","0.5167223215103149","0.5167223215103149"
"713","3564","3564","3564","0.008616136386990547","0.008616136386990547","0.008616136386990547"
"714","3569","3569","3569","0.038247108459472656","0.038247108459472656","0.038247108459472656"
